id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
2396,Dark Was the Night,Dark Was The Night,Blind Willie Johnson,199.73179,0.607326982275,0.401144741478,1993
2397,Dark Was The Night,Diggin The Blues,Blind Willie Johnson,202.39628,0.607326982275,0.401144741478,1993
2398,Dark Was The Night,Florida Blues,Blind Willie Johnson,198.81751,0.607326982275,0.401144741478,1993
2399,Girls Don't Like Me,Girls Don't Like Me,Let's Go Outside,332.01587,0.445395643406,0.0,0
2400,Girls Don't Like Me,Girls Don't Like Me,Let's Go Outside,412.1073,0.445395643406,0.0,0
2401,Girls Don't Like Me,Girls Don't Like Me,Let's Go Outside,416.522,0.445395643406,0.0,0
2402,Girls Don't Like Me,A Picnic With The Hunters,Let's Go Outside,206.602,0.445395643406,0.0,0
2403,It is My Game,It's My Game,Johnny Beast,304.50893,0.276375220237,0.291012741467,0
2404,It is My Game,It's My Game,Johnny Beast,448.41751,0.276375220237,0.291012741467,0
2405,It is My Game,It's My Game,Johnny Beast,397.84444,0.276375220237,0.291012741467,0
2406,Shelter,Shelter,Prisma,322.14159,0.569275834746,0.406749194005,0
2407,Shelter,Shelter,Prisma,369.94567,0.569275834746,0.406749194005,0
2408,Shelter,Shelter,Prisma,220.99546,0.569275834746,0.406749194005,0
2409,Just Lose It,Just Lose It,Eminem,200.30649,0.871010613879,0.804830427831,2004
2410,Just Lose It,Mockingbird,Eminem,210.31138,0.871010615313,0.804830427831,2004
2411,Just Lose It,Curtain Call,Eminem,248.63302,0.871010613879,0.869460640547,2004
2412,Just Lose It,Curtain Call,Eminem,248.58077,0.871010613879,0.804830427831,2004
2413,Strangers We've Become,Strangers we've become,Arnej,426.60526,0.543759973958,0.486568190925,0
2414,Strangers We've Become,Armada Lounge_ Vol. 2,Arnej,207.49016,0.543759973958,0.486568190925,0
2415,Strangers We've Become,Strangers we've become,Arnej,204.14649,0.543759973958,0.486568190925,0
2416,Strangers We've Become,Strangers we've become,Arnej,427.98975,0.543759973958,0.486568190925,0
2417,Strangers We've Become,Strangers we've become,Arnej,420.64934,0.543759973958,0.486568190925,0
2418,Strangers We've Become,A State Of Trance Radio Top 15 - May 2009,Arnej,486.86975,0.543759973958,0.44451299614,0
2419,Stand Up,Stand Up,The Dead 60s,248.42404,0.650281484266,0.451749209962,2007
2420,Stand Up,Stand Up,The Dead 60s,248.842,0.650281484266,0.451749209962,2007
2421,Stand Up,Stand Up,The Dead 60s,244.61016,0.650281484266,0.451749209962,2007
2422,Stand Up,Stand Up,The Dead 60s,253.80526,0.650281484266,0.451749209962,2007
2423,Stand Up,Stand Up,The Dead 60s,354.87302,0.650281484266,0.451749209962,2007
2424,Nostalgia,Nostalgia,Broning,466.85995,0.307758823581,0.285227777835,0
2425,Nostalgia,Nostalgia,Broning,369.71057,0.307758823581,0.285227777835,0
2426,Nostalgia,Nostalgia,Broning,445.67465,0.307758823581,0.285227777835,0
2427,Nostalgia,Nostalgia,Broning,481.54077,0.307758823581,0.285227777835,0
2428,Nostalgia,Nostalgia,Broning,450.55955,0.307758823581,0.285227777835,0
2429,Nostalgia,Nostalgia,Broning,218.48771,0.307758823581,0.285227777835,0
2430,Nostalgia,Nostalgia,Broning,460.69506,0.307758823581,0.285227777835,0
2431,Nostalgia,Nostalgia,Broning,529.31873,0.355701294689,0.22326534822,0
2432,Synthetiseur,Synthetiseur,Housse De Racket,272.09098,0.605345937068,0.448435383263,2009
2433,Synthetiseur,Synthetiseur,Housse De Racket,380.52526,0.605345937068,0.448435383263,2009
2434,Synthetiseur,Synthetiseur,Housse De Racket,312.92036,0.605345937068,0.448435383263,2009
2435,Synthetiseur,Synthetiseur,Housse De Racket,295.54893,0.605345937068,0.448435383263,2009
2436,Synthetiseur,Synthetiseur,Housse De Racket,391.81016,0.605345937068,0.459758284957,2009
2437,Synthetiseur,Synthetiseur,Housse De Racket,210.52036,0.605345937068,0.459758284957,2009
2438,Animal,Animal,Miike Snow,0.57424,0.769747264945,0.558896651086,2009
2439,Animal,Animal,Miike Snow,1.38404,0.769747264945,0.558896651086,2009
2440,Animal,Miike Snow,Miike Snow,270.36689,0.769747264945,0.558896651086,2009
2441,Animal,Animal,Miike Snow,0.70485,0.769747264945,0.558896651086,2009
2442,Animal,Miike Snow,Miike Snow,263.88853,0.769747264945,0.558896651086,2009
2443,Animal,Ministry of Sound Club: Style Of Eye,Miike Snow,477.17832,0.769747264945,0.558896651086,2009
2444,Animal,Animal,Miike Snow,0.86159,0.769747264945,0.558896651086,2009
2445,Black Or White,"REMEMBER THE TIME (Silky Soul 7"")",Michael Jackson,230.73914,0.866519754051,0.766545450757,1991
2446,Black Or White,Bad / Dangerous (Coffret 2 CD),Michael Jackson,254.92853,0.855245195586,0.899991594263,1991
2447,Black Or White,The Essential Michael Jackson,Michael Jackson,201.53424,0.86652031981,0.766545450757,1991
2448,When,Change or Die,Sunscreem,272.45669,0.546727553963,0.386180416079,1995
2449,When,Love U More: The Very Best Of,Sunscreem,334.78485,0.546727553963,0.386180416079,1995
2450,When,Love U More: The Very Best Of,Sunscreem,200.72444,0.546727553963,0.386180416079,1995
2451,Another Dead Soldier,Apocalypse Punk Tour,Anti-Pasti,163.23873,0.481743080788,0.366013837201,1981
2452,Another Dead Soldier,The Best Of - No Government,Anti-Pasti,154.90567,0.481743080788,0.366013837201,1981
2453,Another Dead Soldier,Rondelet Records - Punk Singles Collection,Anti-Pasti,157.85751,0.481743080788,0.366013837201,1981
2454,Since The Days Of Pigtails (And Fairy Tales),A Little More Time - The Very Best OF Chairmen Of The Board,Chairmen Of The Board,163.65669,0.535824381807,0.41500330404,0
2455,Since The Days Of Pigtails (And Fairytales),Everything's Tuesday - The Best Of,Chairmen Of The Board,165.69424,0.535824381807,0.41500330404,1970
2456,Since The Days Of Pigtails (And Fairy Tales),Give Me Just A Little More Time + In Session&plus,Chairmen Of The Board,163.13424,0.535824381807,0.41500330404,0
2457,Panamerica,Panamerica 2007,Major Boys,458.68363,0.498929633605,0.340021023372,2000
2458,Panamerica,Panamerica 2007,Major Boys,500.58404,0.498929633605,0.340021023372,2000
2459,Panamerica,Panamerica 2007,Major Boys,358.05995,0.498929633605,0.340021023372,2000
2460,Panamerica,Panamerica 2007,Major Boys,428.09424,0.498929633605,0.340021023372,2000
2461,Sample And Hold,The Bruford Tapes,Bruford,423.8624,0.605293537749,0.39754711604,0
2462,Sample And Hold,Feels Good To Me,Bruford,319.242,0.508188067491,0.0,1978
2463,Sample And Hold,Rock Goes To College,Bruford,285.85751,0.508188067491,0.0,1978
2464,Steppin' To The Bad Side,Dreamgirls: Original Broadway Cast Album,Ben Harney / Cleavant Derricks / Obba Babatunde / Tony Franklin / Loretta Devine / Jennifer Holliday / Sheryl Lee Ralph / The Company,189.98812,0.537219108923,0.0,0
2465,Steppin' To The Bad Side,Dreamgirls,Ben Harney / Cleavant Derricks / Obba Babatunde / Tony Franklin / Loretta Devine / Jennifer Holliday / Sheryl Lee Ralph / The Company,226.66404,0.0699486525061,0.0,0
2466,Steppin' To The Bad Side,Dreamgirls: Original Broadway Cast Album,Ben Harney / Cleavant Derricks / Obba Babatunde / Tony Franklin / Loretta Devine / Jennifer Holliday / Sheryl Lee Ralph / The Company,224.13016,0.537219108923,0.0,0
2467,Olympic,EX:EL,808 State,294.81751,0.640770196751,0.426186629304,1991
2468,Olympic,EX:EL,808 State,345.93914,0.640770196751,0.426186629304,1991
2469,Olympic,EX:EL,808 State,261.25016,0.640770196751,0.426186629304,1991
2470,Stop The Cavalry,Heart Skips Beat,Jona Lewie,176.40444,0.578674667144,0.391640988129,1980
2471,Stop The Cavalry,The Best Of Jona Lewie,Jona Lewie,176.61342,0.578674667144,0.391640988129,1980
2472,Stop The Cavalry,The Stiff Singles - Vol 9,Jona Lewie,186.01751,0.578674667144,0.391640988129,1980
2473,Beautiful Things,Beautiful Things,Andain,506.27873,0.609092645746,0.484658023064,2003
2474,Beautiful Things,Beautiful Things,Andain,560.43057,0.609092645746,0.492579455214,2003
2475,Beautiful Things,Johan Gielen Global Sessions,Andain,442.67057,0.609092645746,0.487162533436,2003
2476,Beautiful Things,Beautiful Things,Andain,543.89506,0.609092645746,0.492579455214,2003
2477,Beautiful Things,History of Trance Euphoria - Mixed by John 00 Fleming,Andain,644.91057,0.609092645746,0.492579455214,2003
2478,Like You,The Open Door,Evanescence,256.91383,0.920959645383,0.707163970692,2006
2479,Like You,The Open Door,Evanescence,256.96608,0.920959645383,0.752794435289,2006
2480,Like You,The Open Door,Evanescence,256.96608,0.920959645383,0.705757553231,2006
2481,Basic Elements,Basic Elements,CJ Peeton,468.4273,0.359480096769,0.187240699002,0
2482,Basic Elements,Basic Elements,CJ Peeton,529.13587,0.359480096769,0.187240699002,0
2483,Basic Elements,Basic Elements,CJ Peeton,415.00689,0.359480096769,0.187240699002,0
2484,Basic Elements,Basic Elements,CJ Peeton,437.75955,0.359480096769,0.187240699002,0
2485,Basic Elements,Basic Elements,CJ Peeton,504.00608,0.359480096769,0.187240699002,0
2486,Basic Elements,Basic Elements,CJ Peeton,554.9971,0.359480096769,0.187240699002,0
2487,Basic Elements,Basic Elements,CJ Peeton,519.3922,0.359480096769,0.187240699002,0
2488,Balloon,Balloon & Remixes,Ness,468.29669,0.516774063856,0.374387400594,0
2489,Balloon,Balloon & Remixes,Ness,441.25995,0.516774063856,0.374387400594,0
2490,Balloon,Balloon & Remixes,Ness,608.83546,0.516774063856,0.374387400594,0
2491,Balloon,Balloon & Remixes,Ness,458.73587,0.516774063856,0.374387400594,0
2492,Out Of The Sky ft. Sarah Howells,Out Of The Sky,Lange,455.70567,0.629275145891,0.438505589341,0
2493,Out Of The Sky ft. Sarah Howells,Out Of The Sky,Lange,481.95873,0.629275145891,0.438505589341,0
2494,Out Of The Sky ft. Sarah Howells,Ibiza Trance Anthems 2008 (World Version),Lange,440.55465,0.629275145891,0.438505589341,0
2495,Out Of The Sky ft. Sarah Howells,Godskitchen - The Anthems 2009,Lange,441.25995,0.629275145891,0.438505589341,0
2496,Out Of The Sky (Ft. Sarah Howells),Better Late Than Never,Lange,277.13261,0.629275145891,0.438505589341,2007
2497,Out Of The Sky ft. Sarah Howells,Out Of The Sky,Lange,532.68853,0.629275145891,0.438505589341,0
2498,Out Of The Sky ft. Sarah Howells,Out Of The Sky,Lange,469.10649,0.629275145891,0.438505589341,0
2499,I Need To Be In Love,A Kind Of Hush,Carpenters,226.7424,0.641963523486,0.541055264726,1976
2500,I Need To Be In Love,Singles 1969-1981,Carpenters,229.82485,0.641963523486,0.541055264726,1976
2501,I Need To Be In Love,Carpenters Perform Carpenter,Carpenters,230.5824,0.641963523486,0.541055264726,1976
2502,Cotton-Eyed Joe,The Essential Chieftains,The Chieftains;Ricky Skaggs,161.54077,0.662672012778,0.378969800502,1981
2503,Cotton-Eyed Joe,Another Country,The Chieftains;Ricky Skaggs,166.32118,0.662670206488,0.378969800502,1981
2504,Cotton-Eyed Joe,The Essential Chieftains,The Chieftains;Ricky Skaggs,161.54077,0.662670206488,0.378969800502,1981
2505,Because I Love You,Because I Love You,Groove Coverage,310.77832,0.695792974369,0.475556822485,2007
2506,Because I Love You,Because I Love You,Groove Coverage,378.53995,0.695792974369,0.475556822485,2007
2507,Because I Love You,Because I Love You,Groove Coverage,191.29424,0.695792974369,0.475556822485,2007
2508,Because I Love You,Because I Love You,Groove Coverage,337.05751,0.695792974369,0.475556822485,2007
2509,Because I Love You,Because I Love You,Groove Coverage,376.29342,0.695792974369,0.475556822485,2007
2510,Because I Love You,Because I Love You,Groove Coverage,224.44363,0.695792974369,0.475556822485,2007
2511,Si Te Fijaras en Mi,Nuestras Mejores Canciones-17 Super,La Fiebre,256.28689,0.542963712089,0.312473694702,0
2512,Si Te Fijaras en Mi,Tejano All-Stars: Masterpieces by La Fiebre,La Fiebre,249.93914,0.542963712089,0.312473694702,0
2513,Si Te Fijaras en Mi,30 Del Recuerdo,La Fiebre,250.5922,0.542963712089,0.312473694702,0
2514,Big Seven,Reggae Chartbusters Vol. 4,Judge Dread,201.11628,0.586537108632,0.362627181231,1972
2515,Big Seven,15 Songs Of Judge Dread,Judge Dread,198.94812,0.586537108632,0.362627181231,1972
2516,Big Seven,Reggae Reggae,Judge Dread,198.47791,0.586537108632,0.362627181231,1972
2517,Blue Blue Sky ,Blue Blue Sky - Single,July,318.30159,0.511096291174,0.380349558414,1999
2518,Blue Blue Sky ,Blue Blue Sky - Single,July,215.87546,0.511096291174,0.380349558414,1999
2519,Blue Blue Sky ,Blue Blue Sky - Single,July,409.44281,0.511096291174,0.380349558414,1999
2520,Blue Blue Sky ,Blue Blue Sky - Single,July,303.80363,0.511096291174,0.380349558414,1999
2521,Life Begins At Forty -,Sentimental Journey,Sophie Tucker,181.49832,0.451784405954,0.360916230015,0
2522,Life Begins At Forty,Aren't Women Wonderful,Sophie Tucker,180.34893,0.451784405954,0.360916230015,1995
2523,Life Begins At Forty,Yankee Doodle Dandy,Sophie Tucker,184.37179,0.451784405954,0.360916230015,1995
2524,Ininna Tora,Ininna Tora - Remixes,Stylus Robb,329.1424,0.553854196501,0.31951013376,2008
2525,Ininna Tora,Ininna Tora - Remixes,Stylus Robb,380.02893,0.553854196501,0.31951013376,2008
2526,Ininna Tora,Ininna Tora - Remixes,Stylus Robb,332.48608,0.553854196501,0.31951013376,2008
2527,Ininna Tora,Ininna Tora - Remixes,Stylus Robb,142.52363,0.553854196501,0.31951013376,2008
2528,.Applause,Mozart: Requiem in D Minor,Audience,94.64118,0.536552455189,0.338981277344,0
2529,applause..,Bruckner - Symphony No. 8,Audience,58.06975,0.536552455189,0.338981277344,0
2530,applause._,Bruckner - Symphony No. 8,Audience,57.28608,0.536552455189,0.338981277344,0
2531,.Applause.,Mozart: Requiem in D Minor,Audience,39.96689,0.536552455189,0.338981277344,0
2532,RuDopeDapNNoyd Pt. 3,Main Source (Instrumentals),Large Professor,50.36363,0.569943992968,0.372910019657,0
2533,RuDopeDapNNoyd Pt. 3,Main Source (A Cappella),Large Professor,49.31873,0.569943992968,0.372910019657,0
2534,RuDopeDapNNoyd Pt. 3,Main Source (Clean),Large Professor,47.75138,0.569943992968,0.372910019657,0
2535,Needlejuice,Needlejuice,System F,362.4224,0.620266135492,0.388496564358,2000
2536,Needlejuice,Needlejuice,System F,426.50077,0.620266135492,0.388496564358,2000
2537,Needlejuice,Needlejuice,System F,456.51546,0.620266135492,0.388496564358,2000
2538,Needlejuice,Needlejuice,System F,502.7522,0.620266135492,0.388496564358,2000
2539,Needlejuice,Needlejuice,System F,396.12036,0.620266135492,0.388496564358,2000
2540,Needlejuice,Needlejuice,System F,404.58404,0.620266135492,0.388496564358,2000
2541,Needlejuice,Needlejuice,System F,560.53506,0.620266135492,0.388496564358,2000
2542,Needlejuice,Needlejuice,System F,441.65179,0.620266135492,0.388496564358,2000
2543,Delali,Congo Life,Kekele,293.8771,0.41014599231,0.310309148668,2003
2544,Delali,Congo Life,Kékélé,294.53016,0.41014599231,0.310309148668,2003
2545,Delali,Casa Paradiso presents African Beats Chill,Kékélé,293.61587,0.41014599231,0.310309148668,0
2546,Generation Of Love,Generation Of Love,Rocco,457.97832,0.658095247068,0.430414731367,2003
2547,Generation Of Love,Generation Of Love,Rocco,225.27955,0.658095247068,0.430414731367,2003
2548,Generation Of Love,Dancecore,Rocco,207.93424,0.658095247068,0.430414731367,2003
2549,Generation of love,Generation Of Love Remixes,Rocco,407.82322,0.658095247068,0.430414731367,2003
2550,Generation Of Love,Best of,Rocco,391.20934,0.658095247068,0.430414731367,2003
2551,Toca's Miracle,Dave Pearce Trance anthems 2010,Fragma,337.89342,0.700417965618,0.453788311928,2000
2552,Toca's Miracle,Godskitchen - The Anthems 2009,Fragma,378.122,0.700417965618,0.453788311928,2000
2553,Tocas Miracle,Godskitchen Pure Trance Anthems,Fragma,372.47955,0.700417965618,0.453788311928,0
2554,Mockin' Bird Hill,20th Century Masters: The Millennium Collection: Best Of Patti Page,Patti Page,177.78893,0.530743909569,0.395780214145,1952
2555,Mockin' Bird Hill,So In Love - Original Recordings 1947-52,Patti Page,178.41587,0.530743909569,0.395780214145,1952
2556,Mockin' Bird Hill,16 Most Requested Songs,Patti Page,181.34159,0.530763107643,0.395780214145,1952
2557,Mockin' Bird Hill,The Fabulous Fifties Vol 4,Patti Page,181.86404,0.530763107643,0.395780214145,1952
2558,Catch A Fall,Catch A Fall,4 Strings,421.25016,0.684826994831,0.456544575652,2007
2559,Catch A Fall,Catch A Fall,4 Strings,445.72689,0.684826994831,0.456544575652,2007
2560,Catch A Fall,Catch A Fall,4 Strings,327.99302,0.684826994831,0.456544575652,2007
2561,Catch A Fall,Catch A Fall,4 Strings,326.45179,0.684826994831,0.456544575652,2007
2562,Catch A Fall,Global Gathering 2008,4 Strings,528.27383,0.432840744816,0.264936486692,0
2563,Catch A Fall,Catch A Fall,4 Strings,547.99628,0.684826994831,0.456544575652,2007
2564,Catch A Fall,Tech Dance Euphoria Mixed By Yoji,4 Strings,283.89832,0.684826994831,0.456544575652,2007
2565,Catch A Fall,Catch A Fall,4 Strings,358.60853,0.684826994831,0.456544575652,2007
2566,Get It While You Can,Pearl (Legacy Edition),Janis Joplin,440.92036,0.829603740082,0.559925868569,1971
2567,Get It While You Can,Love_ Janis,Janis Joplin,202.9971,0.803810767747,0.559925868569,1971
2568,Get It While You Can,Janis,Janis Joplin,203.2322,0.803810767747,0.559925868569,1971
2569,Get It While You Can,The Very Best Of Janis Joplin,Janis Joplin,206.34077,0.829603740082,0.559925868569,1971
2570,Get It While You Can,ANTHOLOGY,Janis Joplin,437.9424,0.829603740082,0.554283204257,1971
2571,Get It While You Can,Cheap Thrills/Kozmic Blues/Pearl,Janis Joplin,205.53098,0.803810767747,0.559925868569,1971
2572,Get It While You Can,Pearl (Legacy Edition),Janis Joplin,203.38893,0.803810767747,0.559925868569,1971
2573,Electron John,Push Play,Worm Is Green,194.76853,0.57447580636,0.44397061948,2005
2574,Electron John,Push Play,Worm Is Green,197.66812,0.57447580636,0.44397061948,2005
2575,Electron John,Push Play,Worm Is Green,236.43383,0.57447580636,0.44397061948,2005
2576,Electron John,Push Play Remixes,Worm Is Green,301.45261,0.57447580636,0.44397061948,2005
2577,Electron John,Push Play,Worm Is Green,214.282,0.57447580636,0.44397061948,2005
2578,Fraulein,This Song's For You,Bobby Helms,157.20444,0.631360832668,0.606265331322,1992
2579,Fraulein,The Big Country - 1957,Bobby Helms,172.5122,0.631360832668,0.606265331322,1992
2580,Fraulein,Country Love Songs,Bobby Helms,169.03791,0.631360832668,0.606265331322,1992
